,label,text,hashtag,id,follower_count,friends_count,country,retweet_count,favorite_count
236,none,"#YesAllWomen are going to shout over wastes of carbon material like @RICANROLL until they are heard. You are a drop in the ocean, pal.",YesAllWomen,930620467,19820,258,,2,1
237,none,"@NewIdeamagazine No, that kid is just a brat #mkr",mkr,573614242,31,147,,0,0
238,none,Bah! Not going to watch My Kitchen Rules anymore #mkr. Lost all credibility with how low everyone scored Katie and Nikki. Senseless viewing.,mkr,26966864,1110,943,,0,0
239,sexism,"RT @oldgfatherclock: @YesYoureSexist @All_HailCaesar not really sexist though is it, taking the piss out of feminists, not women.",,930620467,19820,258,,1,0
240,none,@TcherylT yup. I know the drill.,,13857342,19172,797,United States,0,1
241,none,@PhysicsNerdYT @ChrisWarcraft not really funny.,,13857342,19170,797,,0,0
242,sexism,RT @WisNasty2point0 I'm not sexist but I really don't get it when girls are just like completely incompetent in the kitchen,,930620467,19820,258,,0,0
243,none,Updated version: @TweetlessJames http://t.co/FbrxPFwTpC,,930620467,19819,258,,0,0
244,none,"@ncweaver i'm glad California is finally getting some rain, but I really wish it wasn't happening while I was driving.",,13857342,19170,797,,0,0
245,none,I just saw that 3 people requested that I update my Amazon Wish-List. Hm. I usually only use it to track things I plan on buying eventually.,,13857342,19170,797,,0,1
246,none,Seems the entire AFL season will be shorter than #MKR,MKR,14473703,274,638,,1,0
247,sexism,RT @cammyhoskins98 Sorry but girls will never be able to compete at the level of football that men's football has set #notsexist,notsexist,930620467,19819,258,,0,1
248,none,"@moosenado not my place. if bri/zoe/anita feel that way, then that's their statement to make. not mine.",,13857342,19170,797,,0,1
249,none,"#mkr Colin is whinging about TOO MUCH PANCAKES?! Well, I hate unicorns.
See, now we're both complaining about things that don't exist.",mkr,74418780,75,705,,0,1
250,none,Rose and Josh are one of my favourite teams on #mkr,mkr,281868409,2536,2544,,0,0
251,none,@BrentonPoke @Shjade totes SJW,,13857342,19172,797,United States,0,0
252,sexism,"RT @grant_weaver17: So now Thor is a women, captain America is now black, and iron man is now superior silver... #wheredidmychildhoodgo ? #…",wheredidmychildhoodgo,930620467,19820,258,,1,0
253,none,"RT @honest_update: Welcome to the latest episode of ""CTO thinks he can still code"" with your host ""poor fucker who has to clean it up"".",,13857342,19170,797,,247,0
254,none,Katie and Nikki pissed me off at the start but Kat and Andre are the worst team on mkr #mkr,mkr,405372860,24,52,,0,0
255,none,"I'm so excited about this. We're already doing some great things, and I can't wait until I'm able to tell you more.",,13857342,19170,797,,20,50
256,none,"It was 10 years ago, but it's just a more obvious version of the shit wadhwa is doing now.",,13857342,19170,797,,6,10
257,none,"@Sarcasshole @1lb_cake @Blacktric @DoUEvenPraise laid off, along with a whole game team. &lt;3",,13857342,19172,797,,1,0
258,sexism,@anniekfox Why are denying and marginalizing his abuse?,,2756873076,1796,1858,,0,1
259,none,@AGoodHusband @ArsVampyre harassing and doxxing prevent free speech. they are an attempt to silence their targets.,,13857342,19170,797,,0,0
260,none,I would eat Annie &amp; Lloyds food! I eat steak for breakfast!! Mmm #annie&amp;Lloyd #mkr #mkr2015,annie,746476321,6,39,,0,1
261,sexism,@comattwow @ChubsSays ...there is no beef here.,,2756873076,1796,1858,,0,0
262,none,@banhammor it's not true. see last 2 tweets.,,13857342,19172,797,,0,0
263,none,"@TooBadDJs I don't want to watch a film with just men in it. Oh wait, that's like every war movie, action movie, and dystopian future movie.",,930620467,19820,258,,0,0
264,sexism,"RT @ColeMcDowell2: I'm not sexist or anything by any means, but this is exactly why I won't watch girls basketball: http://t.co/Yd7tIux6cK",,930620467,19820,258,,1,0
265,sexism,"RT @AllxnCook Sorry, I'm really not sexist, but the stereotype has yet to prove me wrong about women drivers.",,930620467,19820,258,,0,0
266,none,All this endless instant restaurant rounds is making me develop the DDT's every time I touch a whisk. #MKR,MKR,79459832,1075,1409,,0,0
267,sexism,Katie &amp; Nikki going home? Now who will they have to constantly tell how pretty they think they are? #MKR,MKR,22871737,918,746,Australia,0,1
268,none,"@wetsprocket I didn't read them. :P  I was sent a few screencaps, which is why I was a bit concerned.",,13857342,19170,797,,0,0
269,none,@albertinho thank you for making the petition. ^.^,,13857342,19170,797,,0,1
270,sexism,Seriously - just when you think that stupid Kant get an worse she does #mkr #kant,mkr,750477870,26,826,,0,0
271,none,"Why do dudes have to play the ""you're not serious, just wanting to fight"" card when women call them out on solutions with ill consequences?",,13857342,19170,797,,2,7
272,none,I could totally write an alternate future for CA more than 140 characters at a time. That would be a blast.,,13857342,19172,797,United States,1,2
273,none,Next surprise will be: there is a second secret round taking place on Mars by the guys that are applying to go die on Mars! #MKR,MKR,52320378,115,147,,0,0
274,none,@ncoghlan_dev @srhbutts I hate cats.,,13857342,19170,797,,0,0
275,sexism,#INeedMeninismBecause watching feminists/their lapdogs have conniptions &amp; mock a movement created solely to mock THEIR movement = TOO funny.,INeedMeninismBecause,2756873076,1796,1857,,2,6
276,none,"@Venomous9 pro death penalty, anti some provisions of obamacare, fewer govt regulations, free market better. BUT...",,13857342,19170,797,,0,1
277,sexism,"Wow RT @LenLetaylor yip. I'm not sexist, but I'd like to throttle that woman",,930620467,19820,258,,0,0
278,none,Team Steve #mkr,mkr,406075350,234,315,,1,1
279,none,@milfgaardian i tend to document my hair color experiments for later. &gt;.&gt;  that pigtails pic is a few years old.,,13857342,19172,797,United States,0,0
280,none,mmmm #MKR Forget Deconstruction @lisamromano @garydlum @mattsparks88 THIS is Lemon Tart 🍋🍋🍋 mmmm http://t.co/iiLigXbbzw,MKR,275622946,13137,6716,,1,10
281,none,@SFtheWolf many people would be scared &amp; triggered by that cover. :P,,13857342,19172,797,,0,1
282,sexism,"mmmm Good luck @LisaMRomano 😄 let us know how you go? Still think u &amp; @garydlum should enter #MKR 😄 more cooking, less bitching mmmm",MKR,275622946,13137,6716,,0,2
283,none,@dumbadm1n Pete would love it! #mkr,mkr,769193119,106,363,,0,0
284,none,"I need to just switch to an organization-based github, but I don't want to pay $25/month because I'm cheap. :\",,13857342,19170,797,,1,0
285,none,"RT @tiwaryrajeev_: Call me sexist idc but it's truth. Psychology says male ego is biggest hurdle in crying, still if a boy cries yk rest ht…",,930620467,19820,258,,1,0
286,sexism,RT @lukemac11 Ahh the chick who announces games on ESPN 2 is so annoying #gameonmute #getheroff #notsexist,gameonmute,930620467,19820,258,,0,0
287,sexism,@ErikaLopezDurel Bad seeds grow weeds.  Must be rooted out first or else you'd foundation cracks.,,2756873076,1796,1858,,0,1
288,none,@Im2017 actually no? Thanks for playing,,930620467,19820,258,,0,0
289,none,"RT @iglvzx: *GGers joke about target's children.*
Mark Kern: ""Freedom of expression. Will you join us?"" [Repeat]
#StopGamerGate http://t.co…",StopGamerGate,13857342,19170,797,,83,0
290,none,@PeerWorker @EvvyKube where did I call you stupid? Show me the tweet.,,13857342,19170,797,,0,0
291,sexism,And Annie is a total fruit cake! RT @lismarie56: Kat is so delusional that Annie has a better grip on reality 😣 #MKR2015 #mkr,MKR2015,546641586,398,207,,0,1
292,none,their report is the very DEFINITION of cherry picking.,,930620467,19819,258,,1,0
293,none,RT @g56yu: @PierceCotwa is now on twitter. If u care abt presumptively innocent? @instapundit @avfmnews @MT8_9 @AsheSchow @ScottGreenfield,,2756873076,1796,1858,,2,0
294,none,@murphy_slaw https://t.co/M8w8xnUnDL,,13857342,19172,797,,0,0
295,sexism,"RT @thesledgetobias: @MT8_9 @amberhasalamb My god, so it truly is a projection.",,2756873076,1796,1858,,1,0
296,sexism,@CampbellPaton I'm not sexist but the Canadian anthem should not be changed... It's tradition we all know now that men and women are equal.,,930620467,19820,258,,1,0
297,none,omg I am listening to an apple genius dude tell this old woman how to use email and it is adorable.,,13857342,19172,797,,0,16
298,sexism,"@bmackillopthio @DWidgy Define ""forcing"".",,2756873076,1796,1858,,0,0
299,none,"@wetsprocket I don't think I've ever even directly mentioned her username, tho. But I'm sure she'll still yell ""dogpile!""",,13857342,19170,797,,0,1
300,sexism,@cjn159u This is what happens when you confer the dignity and respect of MLK and real civil rights leaders upon untreated borderlines nuts.,,2756873076,1796,1858,,0,0
301,none,Bullshit. I don't know how many more episodes with Kat and Andre I could stand. #mkr,mkr,446631012,705,1273,,0,0
302,none,RT @wadhwa: .@sarahjeong This issue isn't about me any more. It is about ethics in journalism. How a public radio station slanders and then…,,13857342,19172,797,,96,0
303,sexism,"@xKilluminati_ I'm not sexist but the evolving semantics of ""literally"" is a female-led sociolinguistic phenomenon.",,930620467,19819,258,,0,0
304,sexism,"@UntouchableShe No, sorry, even the rosiest definition of feminism is still unequal.",,2756873076,1796,1858,,0,0
305,none,Another round of instant restaurants? Are you serious #MKR? Yawn...,MKR,34094550,154,252,,0,1
306,sexism,Seriously Nikki. Keep your arms down to hide the bingo wings and back flab. EEEE #mkr2015 #mkr  #mykitchenrules,mkr2015,12385682,118,411,,0,0
307,none,Ewwww #mkr,mkr,110114783,12,62,Australia,0,1
308,none,@120dollarsfood awful. Obviously they don't have the skills to make a real lemon tart #MKR,MKR,2287758954,178,0,,0,0
309,none,"@cooperq fwiw, i never quite disagreed completely. i'm pretty good at fence sitting.",,13857342,19170,797,,0,0
310,sexism,"U mean like this 1? @S_R_Fernando Good luck buying a razor sharp enough to shave your hirsute fanny, armpits and legs #trademarkfeminist",trademarkfeminist,930620467,19820,258,,0,0
311,none,"White privilege and misogyny cutting through the fog, time for more wine #fuckthanksgiving",fuckthanksgiving,930620467,19819,258,,1,0
312,none,Kat and Andre must be pretty fucking shit cooks if you need to vote a team 1! #mkr2015 #mkr,mkr2015,33803412,323,336,,0,0
313,none,I've been sucked into the trap once again thinking this show *isn't* rigged when it obviously is #mkr,mkr,16237972,480,1231,,0,1
314,none,Watching #mkr gotta love my cooking shows,mkr,361200512,9,0,,0,0
315,none,@teioh at some point. ^.^ there's still a few bugs i need to work out with proper attribution of RTs to people that issued them. minor stuff,,13857342,19172,797,United States,0,2
316,sexism,"RT @Wibbys: Well I've had 2 spewers In my cab in 2 days, not sexist but both time girls, my guess they don't eat b4 they drink joys of a ca…",,930620467,19820,258,,2,0
317,none,FFS last year WA had Chloe &amp; Kelly and now we have Kat &amp; Andre. Channel 7 doesn't like Perth haha! #mkr,mkr,63070517,1778,221,,0,0
318,none,"Yeah Lloyd, people often cook in libraries..... Really in touch with reality buddy.... #mkr",mkr,68925769,178,294,,0,2
319,none,"Oh yeah, car? well, ur face has no traction.",,13857342,19170,797,,0,8
320,none,Is Colin hot? #MKR,MKR,537876245,135,146,,0,0
321,none,@undergroundbby I know you're going through a lot right now. I can help with some of this. DM or email randi at http://t.co/dr8FqxKYmq,,13857342,19172,797,,0,1
322,sexism,"RT @uberfeminist: Why are the dudebros at the office not inviting you to poker and scotch night? Gee, what a mystery #TwitterFeminism",TwitterFeminism,2756873076,1796,1858,,2,0
323,sexism,How is that rotten egg Kat not in sudden death?! #MKR,MKR,261479421,361,881,,1,0
324,none,There's no one-size-fits-all answer for online harassment. But we're in this for the long haul. We've got ideas. We will help.,,13857342,19172,797,,2,8
325,sexism,"Yes, you put in the wrong way. Cue dumb blonde jokes. #MKR",MKR,162266849,474,502,,0,0
326,sexism,"RT @Krayfish35: It bothers me when anyone uses foul language, but coming out of a girls mouth it seems 10x worse #KeepItClean #NotSexist",KeepItClean,930620467,19820,258,,1,0
327,none,"#MKR Kat and Andre don't like anything but yet Andrés plate was clean funny that, fuck off already guys",MKR,1955720384,613,246,,0,1
328,none,@The_Duke_Gaming press requests need to come in through press@onlineabuseprevention.org,,13857342,19170,797,,0,0
329,sexism,"How do you sleep at night, Kat? You. Cunt. #MKR #mkr2015",MKR,12385682,118,411,,0,1
330,none,RT @BlackGirlDanger: Stay Mad. This happens every 28 hours. There's already been another unarmed Black person killed since #MikeBrown. #Eze…,MikeBrown,930620467,19820,258,,232,0
331,sexism,"RT @HannahCamille20: Call me sexist, but females really need to stop acting like they are big football fans. Just stop.",,930620467,19819,258,,1,0
332,none,"Pro tip: Any time a man starts to give an opinion on women's appearances, play the song of your choice in your head and start dancing, BIG",,930620467,19820,258,,1,2
333,sexism,"LoL - sausage, cock and end it with a tart! - best suited theme for these two #MKR",MKR,99233470,1223,2882,,0,6
334,none,"@aeliasen fire is still least finicky/most responsive of all, though. I've had for a few years, it holds up well to abuse.",,13857342,19172,797,United States,0,1
335,sexism,RT @musicshooter: Oh Shit. Now we have to put up with freaking Kat and No Balls Andre for another week. FMD.  #mkr,mkr,261162002,104,324,,1,0
336,none,"#YesAllWomen are sick and tired of ""but there's two sides"" to rape and murder.",YesAllWomen,930620467,19819,258,,11,16
337,none,"Since I'm joining the startup scene, it seems like a bad thing that I'm looking forward to season 2 of Silicon Valley. But it looks SO GOOD.",,13857342,19170,797,,0,12
338,sexism,RT @asredasmyhair: @YoungBLKRepub #FemFreeFriday http://t.co/d6gWiYwReX,FemFreeFriday,2756873076,1796,1858,,12,0
339,none,"Any time anyone ever says either of these things, just http://t.co/R72kNQzQN2",,930620467,19820,258,,1,1
340,none,@MaslabDroid yes,,13857342,19172,797,United States,0,0
341,none,"To reiterate, some gater thought they found a way to exploit the block system and make themselves unblockable by changing their email 4x.",,13857342,19172,797,,3,13
342,none,@f3ew what is the story behind your profile pic? i have to know.,,13857342,19170,797,,0,0
343,sexism,.@EuroSlavA @JudgyBitch1 Might need some lube.  The tip is wider than her hips...,,2756873076,1796,1857,,0,1
344,none,@Stan_Philo agreed.,,13857342,19170,797,,0,0
345,none,"Since #LawAndOrderSVU, 81% of NYS tweets have been RTs. This is normal. However, previously, only 27.4 tweets/30m (inc RT). Now 76.12/30m.",LawAndOrderSVU,13857342,19172,797,United States,2,2
346,none,"Kat&amp;Andre Monday: ""People have voted strategically, how rude!!"" Kat&amp;Andre tonight: Votes strategically for the third time in the comp. #mkr",mkr,24452267,85,578,,4,6
347,sexism,HAHAHA I GET IT BAIT AND SWITCH @StrosDude9 What is one thing I care less about than soccer? Women's soccer. #NotSexist,NotSexist,930620467,19820,258,,0,0
