,id,text,geo,description,likes,retweet_counts,lang
114,1575217233403445255,"If #LukaSamanic can kinda do what Gallo can..the #Celtics gotta keep him..not sold on Hauser just yet..he was a rookie last year but got bullied easily..looked a bit slow to me..and his shot inconsistent..but I trust Boston and they kept him over Matt Ryan, whose shot looked pure","Noboddi, Knos","Poet/Writer/Celtics🍀/basketball fan/FSU/MMA/Boxing & Wrestling fan, etc #gamer #90sNostalgia #musiclover  #PrayedUp #Resistance #MKForever",0,0,en
115,1575217233147600896,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,"Massachusetts, USA",idk. just ask until I come up with something clever.,0,424,en
116,1575217220552359937,RT @WonderMahlobo: Andile Mpisane is being cyber bullied because his mother is doing what we all wish to do for our children. Its envy,Johannesburg,"promoting agendas and conspiracy theories, totally in agreement with whatever @Schooler1__ says😂.I appreciate life and grateful to God for His Grace.",0,14,en
117,1575217203590311936,"RT @latestly: Karan Kundrra Shares Pictures of His Photoshoot With Girlfriend Tejasswi Prakash, Reveals How She ‘Bullied’ Him! (View Post)…", India,"Only Official Fan Club of Our Champ @kkundrra

Indian Actor here to promote his upcoming projects.

#HarMaidainFateh

Alternative of @KKundrraFanClub Account",0,371,en
118,1575217162859720704,None of this surprises me.  Whistleblowers are rarely listened to &amp; often bullied. Managers surround themselves with sycophants &amp; do their best to cover up concerns. https://t.co/9QPofLQGZe,"Bury, England","Womb carrier  https://t.co/q0IcDOd8T3
Gender ideology harms children https://t.co/zPl9oBKfvo",1,0,en
119,1575217136506916866,@TwelveAB What the last two bc he was getting bullied early,,chasing things Money can’t buy… like dope vibes and being Super Fly,0,0,en
120,1575217135441575936,RT @sandyjamesplan: This needs to be addressed. Several professional people who would normally never speak out coming forward saying they h…,,post grad degree..interested in all that is around me,0,9,en
121,1575217108060733440,"RT @QueenTheLaw: You have bullied the FG, NCDC, the Police, the CBN &amp; the CBN governor, the Former Minister, Anty Kemi, EFCC &amp; now you want…",Hamlet ,"B.A||MPA||MSc||ANIPR||ACIPM.

Rice Farmer. Crop Production. Public Relations. Media & Advertising.

Ps55:17 Evening, and morning, and at noon, will I pray🙏",0,10,en
122,1575217087651672064,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,✈️TBD,Son | Brother | Uncle | Orlando Native | UCF Alum | Miami Hurricanes Football #FOHArmy #BlackLivesMatter Thoughts and opinions are mine.,0,424,en
123,1575217076096348160,@RobertCawood2 I shed a tear after @SenatorWong bullied a colleague so much it contributed to her death #MeanGirls,"Coonabarabran, New South Wales",Everything they told you was a lie,0,0,en
124,1575217062792011776,"RT @GiriWaltz: @mmpadellan The media characterized it as ""playing outdoors"" - NO. This is not playing. He's cringing and crying. Probably t…",,,0,5,en
125,1575217037089316864,RT @iconic_0001: You see Hermes and khalid?? Top Men!!! Those ones can not be bullied and they will always stand for the truth!!! Thank you…,"Soweto, SA","Where da is laughter, da is me....Aquarius- great sense of humour... MaDhlamini... #Khosi for life.",0,110,en
126,1575217026364502016,@PopBase Was he being bullied?,,"Wife, Mother, Disciple",0,0,en
127,1575216995741896704,RT @chvachon: @JustinTrudeau « Your right to choose »? What about vaccination?  Do I have the same right to choose without being bullied by…,Member of Unacceptable Fringe,Charter-loving freedom warrior supporting women’s sex-based rights & #safeguarding children. Expel woke ideology from society. @ValKyrie1984 on GETTR,0,3,en
128,1575216993933877248,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,,alumna (2x),0,424,en
129,1575216967073529857,bro im so fucking pissed my friends threw me on the ground and ruined my clothes. jfc i cant stop Ggetting bullied ONCE,they/them 🇲🇽,the best autistic 14 yr old,0,0,en
130,1575216958563561473,"RT @Mimicinque: @SholaMos1 📝Same British journalists who threatened, bullied, smeared, tormented, late #PrincessDiana are the same ones thr…",,,0,14,en
131,1575216948312674304,"@OwenJones84 @jessphillips I mean, all politics aside here @OwenJones84 …. She intellectually bullied the fuck out of you.

Is this a taster to you crying in a corner somewhere with a rusty bread knife? 🤷🏻‍♂️",,"We got Big Teams, blue and red themes, blowin thick steam, split on beams, sittin and agreein not to fix things✌️",0,0,en
132,1575216938065702912,"@Atpeterex I got bullied by my teacher, she would always beat me up and called me selfish because I would get everything correct in my maths while my classmates failed. I was 10 years old and was dead shy. 😭😭😭",Kingdom of Eswatini,Dreadhead. Flowerchild. Human Being. Black Woman. Energy. ♻️,0,0,en
133,1575216922639028226,Every person who was bullied into sex acts or who were wrestlers coached by Jordan should report. https://t.co/zE6mQGQAAO,,"Poet, satirist, critic making waves.",0,0,en
134,1575216916826066944,RT @MasekoValencia: I don’t remember being bullied by people doing better than me. It’s always the type that is not bettering themselves.,,God first😘,0,150,en
135,1575216882894110721,"RT @ZoomTV: These adorable lovebirds have our hearts!! 😍 #KaranKundrra #TejasswPrakash

https://t.co/igPAVl9TNT",,"Shukrana Guru ji
😎 My attitude is your problem, your attitude my foot 😉😎😎",0,478,en
136,1575216866288599050,"RT @MercyMuroki: I was bullied in school by other brown kids for 'not acting black'.

Why? Because I liked books, was studious, eloquent, a…",on the road,O+,0,817,en
137,1575216848278552576,@briarhoes looked at his acc and first tweet is “why do you choose to live in a place where hurricanes come every year” 😬 some ppl deserve to get bullied online,she/they ✨white ✨ 20 ✨ lesbian,i’ll be your 1-up girl 💕,1,0,en
138,1575216840401625088,Finally mako decided to put an orb in A main. It was hard watching them getting bullied in Champion whenever they used their shitty wall on A main instead of an orb. https://t.co/BnFJy2TcfG,,lalilulelo,0,0,en
139,1575216833397161984,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,shangri la,see pinned tweet | 25,0,424,en
140,1575216818595237894,"I still talk about this, because sometimes I can’t believe I have survived almost 5 years of being discouraged, bullied and doubted. So please, if you’re going through the same as I did in your current lab: ask for help and LEAVE! I know it’s not easy, but you CAN DO IT!",Brazil,Biologist (she/her) working with sharks and rays in Brazil 🇧🇷 | Master’s degree student at Federal University of São Paulo | Founder of Projeto Tubarão 🦈,2,1,en
141,1575216797569101824,RT @SamCaoOhio: Ohio's GOP-led government gaslighted and bullied a rape victim-a TEN-YEAR-OLD who had to travel to Indiana for an abortion.…,,,0,76,en
142,1575216788031184896,@daisyatz no youll get bullied,she/they intp minor,i talk a lot and majority of it is about woosang || MATCHING WITH @inluvvcsn my priv is @wommyeo,0,0,en
143,1575216786319888384,@LBabie86 @Foodie @french @YouTube They were both bullies at school. FB bullied her little sister. Nothing new.,,"🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧🇯🇵🇮🇪🇨🇦🇷🇺🙏🏼🐾

My mum lost her life May 2020 due to covid rapid guidelines NHS are following.",0,0,en
144,1575216778871209984,I just know this kid gets bullied hard hahahab https://t.co/4KQhzUgfrM,_h*/h** ,An encyclopedia of suicidal fantasies. Ⓐ,0,0,en
145,1575216769446313984,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,,Rock N Rolla,0,424,en
146,1575216744074969097,@MaxNordau whoever bullied you as a child was correct and should have done more,,cheerleader @ university of dour,1,0,en
147,1575216742699147265,"RT @Suitandtie9999: Just two ago, Willie Jackson told Mike McRoberts..”It’s something I really rally against actually, people being told th…","Sunshine Coast, Queensland",,0,14,en
148,1575216664743772160,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,Outside,"Ew, it’s you.",0,424,en
149,1575216663972413440,@Loren017Mary @hrrysgreysuit @katienicholl William and Kate are George's parents. They have racially bullied biracial Meghan and her children  They need to apologize,,"Fun loving female and justice avenger.
I hate racism and sexism.",0,0,en
150,1575216592274993152,"@FoxxNavarro23 Ah, you know, I suppose there are some folks who WANT to do it. I just imagine some father of 3 bullied by their boss into risking his life when a gopro on a lamp post would do the same job.",Rio Grande Valley,Sights+Sounds+South Texas,1,0,en
151,1575216572355858432,RT @Penumbral__: The Vtuber thigh tier list - I swear chat bullied me into putting Numi first this was not my idea https://t.co/Agp4qwTasl,"Oahu, HI","Shikikan, Div Investor, Otaku |⚡ 🌽 🐔 🍕 🧚 🌹 ❤️‍🔥 ♌ 🧟‍♀️ 🍑 🎪 💎 🎲 🪶 🔱 ⏳ 🌿 🔎 💀 🎰 🪄 🥀 🧪 🔨 🧤 ⛓️ 🎇| Lvl 17x #GirlsFrontline | Lvl 11x #AzurLane",0,264,en
152,1575216564592603136,"RT @6rTerrence: louis really showed up late (maybe high), said whatever the fuck he wanted, bullied zach into giving liam apology shoes, an…",Barnsley,"Aaron Thomas Gardiner❤ In a world where you can be anything be kind 🥰 it said do not dial 9, so I dialled 9 🤣 be the change you want to see in the world 🌍💕",0,499,en
153,1575216549623103489,"RT @hisprobIem: How are you gonna say both of these things in the SAME interview ? She wants to be the unbothered, secure wife but also the…",,Calm down - Rema (with selena Gomez) MUSIC VIDEO is out NOW💙,0,10,en
154,1575216444534824960,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,,|USF Alumna| ⚽️❤️| I want your TL to be in shambles | NWD | My tweets aren’t indicative of my brain cells|,0,424,en
155,1575216430672650242,"RT @hourlytacha: 3 years ago we were mocked, laughed at, bullied and spat on.

3 years later we are celebrating TACHA as the most talked ab…","Lusaka, Zambia","@Symply_Tacha  Africa's ultimate influencer follows | @Cleo_icequeen Africa's best female rapper

No Leave No Transfer 🔱🔱",0,77,en
156,1575216427862265856,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,Clouds,,0,424,en
157,1575216411311341568,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,With the hoes ,#ISUalumna Nigga I got a pack of blacks and a beat CD Get yo freestyles ready. #prayforchicago #ripzeek #riptyshawnlee,0,424,en
158,1575216393657921536,"RT @thisshitisban: People are really saying this tweet is ""guilt-tripping"" WOW
As if other idols did not take their own lives after being c…",cub’s cottage ♬,she/her | im nayeon is ❤︎︎ | multifan | read carrd byf,0,13,en
159,1575216344982704128,@_JesseMet they bullied me first,,🧚🏼‍♀️,0,0,en
160,1575216341920907266,"@LoonyLobster @storygal87 @ThinkingShhh @BrutusMaximusX @LDMac53 @Oprah Harry and Meghan turned down that title for Archie, she thought that he would be bullied over the title Dumbarton, kids would call him dumb.  
Their mouthpiece said they wanted Archie to have as normal a life as possible. https://t.co/9hB7iPiUtk",Warrington England,"Ready for the World to come to its senses, loves her kitty cats, mad on motorsport (especially F1 @JensonButton, @LandoNorris ), Liverpool FC supporter X",0,0,en
161,1575216328327430144,"RT @hourlytacha: 3 years ago we were mocked, laughed at, bullied and spat on.

3 years later we are celebrating TACHA as the most talked ab…",,,0,77,en
162,1575216307963772928,RT @SamCaoOhio: Ohio's GOP-led government gaslighted and bullied a rape victim-a TEN-YEAR-OLD who had to travel to Indiana for an abortion.…,,,0,76,en
163,1575216275097538561,@DemocracySlap @treasure_mn7 @KobusBadenhorst @HermanMashaba @MMC4Transport @CityofJoburgZA @Our_DA Well the PA felt it won't be bullied and look where that arrogance got the DA. So that's what now,,"If you don't like my tweets, tough!!",0,0,en
